pair,prop-specific,non-specific,p,l,n,i,r,b,u
"('sweet', 'condiment')",0.07692307692307693,0.5384615384615384,0.07692307692307693,,,0.5384615384615384,,,0.38461538461538464
"('sweet', 'ketchup')",0.14285714285714285,0.5714285714285714,0.14285714285714285,,,0.5714285714285714,,,0.2857142857142857
"('sweet', 'date')",,0.12713286713286714,,,,0.12713286713286714,,,0.8728671328671329
"('sweet', 'jam')",,0.6098484848484849,,,,0.6098484848484849,,,0.39015151515151514
"('sweet', 'cob')",0.22011784511784507,0.5098905723905723,0.22011784511784507,,,0.5098905723905723,,,0.26999158249158245
"('sweet', 'coconut')",0.09504761904761905,0.5087619047619047,0.09504761904761905,,,0.5087619047619047,,,0.3961904761904762
"('sweet', 'groundnut')",,1.0,,,,1.0,,,
"('sweet', 'hackberry')",0.5,,0.5,,,,,,0.5
"('sweet', 'tea')",0.07351424501424501,0.48684259259259255,0.07351424501424501,,,0.48684259259259255,,,0.4396431623931624
"('sweet', 'cherry')",0.07309472934472934,0.5583897198480532,0.07309472934472934,,,0.5583897198480532,,,0.3685155508072175
"('sweet', 'fruit')",0.0681992337164751,0.6137931034482759,0.0681992337164751,,,0.6137931034482759,,,0.31800766283524906
"('sweet', 'tamarind')",0.1,0.6,0.1,,,0.6,,,0.3
"('sweet', 'breadfruit')",0.22000000000000003,0.56,0.22000000000000003,,,0.56,,,0.22000000000000003
"('sweet', 'pear')",0.04516751364577451,0.7123988330510069,0.04516751364577451,,,0.7123988330510069,,,0.24243365330321853
"('sweet', 'fennel')",0.07172161172161172,0.6588278388278388,0.07172161172161172,,,0.6588278388278388,,,0.26945054945054947
"('sweet', 'taro')",,,,,,,,,1.0
"('sweet', 'currant')",0.05555555555555556,0.8333333333333334,0.05555555555555556,,,0.8333333333333334,,,0.11111111111111112
"('sweet', 'rhubarb')",0.04722943722943723,0.6984415584415584,0.04722943722943723,,,0.6984415584415584,,,0.25432900432900435
"('sweet', 'sugar')",0.07804232804232804,0.5618386243386243,0.07804232804232804,,,0.5618386243386243,,,0.3601190476190476
"('sweet', 'doughnut')",,0.6666666666666666,,,,0.6666666666666666,,,0.3333333333333333
"('sweet', 'candy')",0.08514492753623187,0.5317028985507246,0.08514492753623187,,,0.5317028985507246,,,0.38315217391304346
"('sweet', 'wine')",0.06918524011590381,0.5287905629025391,0.06918524011590381,,,0.5287905629025391,,,0.402024196981557
"('sweet', 'puree')",0.08712121212121213,0.6515151515151515,0.08712121212121213,,,0.6515151515151515,,,0.26136363636363635
"('sweet', 'grapefruit')",0.08138461538461537,0.6260769230769231,0.08138461538461537,,,0.6260769230769231,,,0.2925384615384616
"('sweet', 'saskatoon')",,0.3333333333333333,,,,0.3333333333333333,,,0.6666666666666666
"('sweet', 'sultana')",,1.0,,,,1.0,,,
"('sweet', 'lemonade')",0.07509157509157509,0.575091575091575,0.07509157509157509,,,0.575091575091575,,,0.34981684981684985
"('sweet', 'melon')",0.04909090909090909,0.7454545454545455,0.04909090909090909,,,0.7454545454545455,,,0.20545454545454547
"('sweet', 'yogurt')",0.09523809523809523,0.6666666666666666,0.09523809523809523,,,0.6666666666666666,,,0.23809523809523808
"('sweet', 'tabasco')",,0.1984126984126984,,,,0.1984126984126984,,,0.8015873015873015
"('sweet', 'cookie')",0.01,0.4822222222222222,0.01,,,0.4822222222222222,,,0.5077777777777778
"('sweet', 'spud')",0.02857142857142857,0.32380952380952377,0.02857142857142857,,,0.32380952380952377,,,0.6476190476190475
"('sweet', 'onion')",0.09568181818181817,0.49772727272727274,0.09568181818181817,,,0.49772727272727274,,,0.40659090909090906
"('sweet', 'blueberry')",0.04770562770562771,0.7614718614718614,0.04770562770562771,,,0.7614718614718614,,,0.19082251082251084
"('sweet', 'honey')",0.06743295019157088,0.5954022988505746,0.06743295019157088,,,0.5954022988505746,,,0.33716475095785436
"('sweet', 'flavoring')",0.05555555555555555,0.7222222222222222,0.05555555555555555,,,0.7222222222222222,,,0.2222222222222222
"('sweet', 'chocolate')",0.06604406130268199,0.5046695402298851,0.06604406130268199,,,0.5046695402298851,,,0.42928639846743294
"('sweet', 'berry')",0.07738095238095238,0.5714285714285714,0.07738095238095238,,,0.5714285714285714,,,0.3511904761904762
"('sweet', 'biscuit')",0.125,0.5625,0.125,,,0.5625,,,0.3125
"('sweet', 'raspberry')",0.05055821371610845,0.8407496012759171,0.05055821371610845,,,0.8407496012759171,,,0.10869218500797447
"('sweet', 'beetroot')",,0.6266666666666667,,,,0.6266666666666667,,,0.37333333333333335
"('sweet', 'allspice')",,0.8458333333333334,,,,0.8458333333333334,,,0.15416666666666667
"('sweet', 'watermelon')",0.06758620689655173,0.5944827586206897,0.06758620689655173,,,0.5944827586206897,,,0.3379310344827586
"('sweet', 'tomato')",0.09112554112554112,0.4623376623376624,0.09112554112554112,,,0.4623376623376624,,,0.44653679653679657
"('sweet', 'almond')",0.08083333333333334,0.6262500000000001,0.08083333333333334,,,0.6262500000000001,,,0.2929166666666667
"('sweet', 'apricot')",0.042028985507246375,0.697463768115942,0.042028985507246375,,,0.697463768115942,,,0.2605072463768116
"('sweet', 'pea')",0.08151223776223776,0.46445221445221446,0.08151223776223776,,,0.46445221445221446,,,0.4540355477855478
"('sweet', 'hazelnut')",0.06284722222222222,0.7190972222222223,0.06284722222222222,,,0.7190972222222223,,,0.21805555555555556
"('sweet', 'juice')",0.04862953138815208,0.605658709106985,0.04862953138815208,,,0.605658709106985,,,0.34571175950486294
"('sweet', 'plantain')",0.2857142857142857,0.5714285714285714,0.2857142857142857,,,0.5714285714285714,,,0.14285714285714285
"('sweet', 'squash')",0.11412953060011884,0.4564705882352941,0.11412953060011884,,,0.4564705882352941,,,0.429399881164587
"('sweet', 'nectarine')",0.05333333333333333,0.7438095238095237,0.05333333333333333,,,0.7438095238095237,,,0.2028571428571429
"('sweet', 'banana')",0.0728148148148148,0.5481111111111111,0.0728148148148148,,,0.5481111111111111,,,0.379074074074074
"('sweet', 'litchi')",,0.75,,,,0.75,,,0.25
"('sweet', 'pineapple')",0.07044334975369457,0.5987684729064039,0.07044334975369457,,,0.5987684729064039,,,0.33078817733990146
"('sweet', 'apple')",0.02443639291465378,0.6466599861404008,0.02443639291465378,,,0.6466599861404008,,,0.3289036209449455
"('sweet', 'pomegranate')",0.09437229437229437,0.6696969696969697,0.09437229437229437,,,0.6696969696969697,,,0.23593073593073594
"('sweet', 'cider')",0.08624708624708625,0.4871794871794872,0.08624708624708625,,,0.4871794871794872,,,0.4265734265734266
"('sweet', 'pumpkin')",0.11111111111111112,0.5555555555555556,0.11111111111111112,,,0.5555555555555556,,,0.3333333333333333
"('sweet', 'tater')",,0.20000000000000004,,,,0.20000000000000004,,,0.8000000000000002
"('sweet', 'raisin')",0.06158088235294118,0.8152573529411764,0.06158088235294118,,,0.8152573529411764,,,0.12316176470588236
"('sweet', 'huckleberry')",,1.0,,,,1.0,,,
"('sweet', 'dewberry')",,0.5,,,,0.5,,,0.5
"('sweet', 'yoghurt')",0.0625,0.75,0.0625,,,0.75,,,0.1875
"('hot', 'grill')",0.093841642228739,0.3279569892473118,0.06256109481915934,,0.03128054740957967,0.1715542521994135,0.15640273704789834,,0.5782013685239492
"('hot', 'marinade')",0.05,0.2833333333333333,0.05,,,0.2,0.08333333333333334,,0.6666666666666666
"('hot', 'tortilla')",0.05703703703703704,0.34518518518518515,0.05703703703703704,,,0.19111111111111112,0.15407407407407409,,0.5977777777777777
"('hot', 'chimney')",0.11324786324786325,0.26424501424501423,0.0754985754985755,,0.03774928774928775,0.150997150997151,0.11324786324786325,,0.6225071225071226
"('hot', 'jar')",0.017697132616487452,0.27732974910394265,0.017697132616487452,,,0.24772785458269328,0.029601894521249356,,0.7049731182795699
"('hot', 'custard')",0.04819976771196283,0.28919860627177696,0.04819976771196283,,,0.20499419279907083,0.08420441347270616,,0.6626016260162602
"('hot', 'summertime')",0.07107843137254902,0.19117647058823528,0.04738562091503268,,0.02369281045751634,0.09640522875816994,0.09477124183006536,,0.7377450980392157
"('hot', 'pancake')",0.015151515151515152,0.23411534701857284,0.015151515151515152,,,0.10899315738025415,0.12512218963831867,,0.750733137829912
"('hot', 'dessert')",0.011111111111111112,0.38656330749354006,0.011111111111111112,,,0.2501291989664083,0.13643410852713178,,0.6023255813953488
"('hot', 'mug')",0.05440459110473458,0.28893352462936395,0.04107125777140125,,0.013333333333333334,0.20493543758967003,0.08399808703969391,,0.6566618842659016
"('hot', 'pudding')",0.03464755077658303,0.38112305854241335,0.018518518518518517,,0.016129032258064516,0.26105137395459976,0.12007168458781362,,0.5842293906810037
"('hot', 'bath')",0.05909961685823755,0.2752873563218391,0.05909961685823755,,,0.1935823754789272,0.08170498084291188,,0.6656130268199234
"('hot', 'firewood')",0.059714795008912656,0.28342245989304815,0.029857397504456328,,0.029857397504456328,0.19385026737967914,0.08957219251336898,,0.6568627450980392
"('hot', 'coal')",0.07631578947368421,0.22894736842105262,0.025,,0.05131578947368421,0.17763157894736842,0.05131578947368421,,0.6947368421052631
"('hot', 'dish')",0.03901078627394417,0.3422185637975112,0.03901078627394417,,,0.22495689800952956,0.11726166578798156,,0.6187706499285446
"('hot', 'quesadilla')",0.10263157894736842,0.4618421052631579,0.10263157894736842,,,0.3078947368421052,0.1539473684210526,,0.43552631578947365
"('hot', 'snack')",0.0339080459770115,0.271264367816092,0.017241379310344827,,0.016666666666666666,0.16954022988505746,0.10172413793103449,,0.6948275862068966
"('hot', 'glass')",0.017618033214503084,0.24516346404660463,,,0.017618033214503084,0.16244964206011073,0.08271382198649392,,0.7372185027388922
"('hot', 'cupcake')",0.022727272727272728,0.38181818181818183,0.022727272727272728,,,0.23863636363636365,0.1431818181818182,,0.5954545454545455
"('hot', 'geyser')",,0.3318181818181818,,,,0.19090909090909092,0.14090909090909093,,0.6681818181818182
"('hot', 'cake')",0.008771929824561403,0.3366659892975683,0.008771929824561403,,,0.19113323850165956,0.1455327507959087,,0.6545620808778704
"('hot', 'wok')",0.09523809523809523,0.3333333333333333,0.09523809523809523,,,0.23809523809523808,0.09523809523809523,,0.5714285714285714
"('hot', 'kitchen')",0.059027777777777776,0.2951388888888889,0.039351851851851846,,0.019675925925925923,0.21643518518518517,0.07870370370370369,,0.6458333333333333
"('hot', 'soup')",0.05881549237030964,0.2905730297756876,0.039210328246873094,,0.019605164123436547,0.1874967041079998,0.1030763256676878,,0.6506114778540028
"('hot', 'ingredient')",0.01075268817204301,0.22887864823348694,0.01075268817204301,,,0.22887864823348694,,,0.7603686635944701
"('hot', 'atmosphere')",0.07264173998044966,0.16676849136526553,0.044843597262952097,,0.027798142717497556,0.07642961876832845,0.09033887259693711,,0.7605897686542847
"('hot', 'campfire')",0.06350806451612903,0.3492943548387097,0.031754032258064516,,0.031754032258064516,0.17439516129032256,0.1748991935483871,,0.5871975806451613
"('hot', 'pie')",0.015151515151515152,0.3094405594405594,,,0.015151515151515152,0.22144522144522144,0.087995337995338,,0.6754079254079255
"('hot', 'bathroom')",0.03225806451612903,0.23790322580645162,0.016129032258064516,,0.016129032258064516,0.1359447004608295,0.10195852534562211,,0.7298387096774194
"('hot', 'fire')",0.05603983918128655,0.2706505847953216,0.015625,,0.04041483918128655,0.12683662280701755,0.1438139619883041,,0.6733095760233918
"('hot', 'cookware')",0.11067193675889328,0.24505928853754938,0.06620553359683795,,0.044466403162055336,0.24505928853754938,,,0.6442687747035574
"('hot', 'spiciness')",0.16783216783216784,0.32867132867132864,0.16783216783216784,,,0.2062937062937063,0.12237762237762238,,0.5034965034965035
"('hot', 'enchiladas')",0.10555555555555556,0.3138888888888889,0.10555555555555556,,,0.2361111111111111,0.07777777777777778,,0.5805555555555556
"('hot', 'tea')",0.03887176350422776,0.2409148978299525,0.02199998431621645,,0.016871779188011318,0.16892746838247258,0.0719874294474799,,0.7202133386658197
"('hot', 'coffee')",0.042981097730776796,0.2753434229204447,0.023683531321528752,,0.01929756640924805,0.17763310715813926,0.09771031576230549,,0.6816754793487784
"('hot', 'fireplace')",0.09615384615384616,0.4230769230769231,0.057692307692307696,,0.038461538461538464,0.23076923076923078,0.19230769230769232,,0.4807692307692308
"('hot', 'toast')",0.062065761497379926,0.340784098709213,0.04137717433158661,,0.020688587165793304,0.20611575228943094,0.134668346419782,,0.597150139793407
"('hot', 'bathtub')",0.07692307692307693,0.13461538461538464,0.038461538461538464,,0.038461538461538464,0.09615384615384616,0.038461538461538464,,0.7884615384615385
"('hot', 'heat')",0.058428298531058555,0.3013489083576693,0.03895219902070571,,0.019476099510352854,0.2169085626038396,0.08444034575382971,,0.6402227931112722
"('hot', 'kettle')",0.04208754208754209,0.2707070707070707,0.04208754208754209,,,0.2075757575757576,0.06313131313131314,,0.687205387205387
"('hot', 'bottle')",0.029260862594195927,0.22603014269680935,0.013748597081930415,,0.015512265512265512,0.13752605419272088,0.08850408850408849,,0.7447089947089948
"('hot', 'tile')",0.07886904761904762,0.16517857142857142,0.05505952380952381,,0.023809523809523808,0.05505952380952381,0.11011904761904762,,0.7559523809523809
"('hot', 'syrup')",0.07417582417582418,0.27884615384615385,0.05631868131868132,,0.017857142857142856,0.18543956043956045,0.09340659340659341,,0.646978021978022
"('hot', 'puree')",0.045548654244306416,0.2950310559006211,0.045548654244306416,,,0.20393374741200826,0.09109730848861283,,0.6594202898550725
"('hot', 'hearth')",0.11172413793103447,0.3351724137931035,0.07448275862068965,,0.037241379310344824,0.18620689655172415,0.1489655172413793,,0.5531034482758621
"('hot', 'popcorn')",0.05351312773913393,0.23255900446302924,0.026756563869566964,,0.026756563869566964,0.0987761851151944,0.13378281934783484,,0.7139278677978369
"('hot', 'can')",0.027413127413127413,0.18862668086806017,0.013899613899613899,,0.013513513513513514,0.153331780055918,0.03529490081214219,,0.7839601917188124
"('hot', 'pasta')",0.06203007518796992,0.33897243107769426,0.05012531328320802,,0.011904761904761904,0.2506265664160401,0.08834586466165413,,0.5989974937343359
"('hot', 'casserole')",0.041666666666666664,0.375,0.041666666666666664,,,0.25,0.125,,0.5833333333333334
"('hot', 'space')",0.008928571428571428,0.09241718426501036,0.008928571428571428,,,0.052380952380952375,0.04003623188405797,,0.8986542443064183
"('hot', 'drink')",0.017562217194570136,0.2664983301012713,0.017562217194570136,,,0.19977394804075477,0.06672438206051651,,0.7159394527041586
"('hot', 'chutney')",0.06111111111111111,0.15,0.06111111111111111,,,0.08888888888888888,0.06111111111111111,,0.788888888888889
"('hot', 'heater')",0.10529556650246305,0.3509852216748769,0.07019704433497537,,0.035098522167487683,0.2105911330049261,0.14039408866995073,,0.5437192118226601
"('hot', 'bread')",0.020954552363581094,0.33635810913512687,0.014287885696914424,,0.006666666666666667,0.22478796169630644,0.11157014743882049,,0.642687338501292
"('hot', 'stove')",0.057777777777777775,0.3851851851851852,0.03851851851851852,,0.01925925925925926,0.26962962962962966,0.11555555555555555,,0.557037037037037
"('hot', 'steam')",0.06674641148325358,0.3074162679425837,0.04449760765550239,,0.022248803827751195,0.20933014354066987,0.09808612440191387,,0.6258373205741627
